Date mutation;Nature mutation;Valeur fonciere;No voie;Type de voie;Code voie;Voie;Code postal;Commune;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;2eme lot;Surface Carrez du 2eme lot;3eme lot;Surface Carrez du 3eme lot;4eme lot;Surface Carrez du 4eme lot;5eme lot;Surface Carrez du 5eme lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
24/01/2020;Vente;7500000;85;BD;340;DE L ARIANE;6300;NICE;6;88;;HN;60;;250;5540;97;;;;;;;;2;2;Appartement;59;3;
09/01/2020;Vente;29500000;1;AV;5471;DE RIMIEZ;6100;NICE;6;88;;EW;128;;17;8555;5;;;;;;;;2;2;Appartement;93;4;
09/01/2020;Vente;29500000;1;AV;5471;DE RIMIEZ;6100;NICE;6;88;;EW;128;;195;;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;13900000;86;BD;1145;CARNOT;6300;NICE;6;88;;KL;117;;23;2615;;;;;;;;;1;2;Appartement;26;1;
02/01/2020;Vente;10500000;42;BD;2970;GORBELLA;6100;NICE;6;88;;EC;389;;3;5170;63;;;;;;;;2;2;Appartement;52;3;
21/01/2020;Vente;23000000;27;RUE;3535;LAMARTINE;6000;NICE;6;88;;LB;299;;23;;;;;;;;;;1;2;Appartement;92;4;
22/01/2020;Vente;8100000;5;AV;4220;MICHEL DE CIMIEZ;6000;NICE;6;88;;HC;136;;2;;220;4052;;;;;;;2;2;Appartement;40;1;
22/01/2020;Vente;8100000;5;AV;4220;MICHEL DE CIMIEZ;6000;NICE;6;88;;HC;136;;290;;;;;;;;;;1;3;D̩pendance;0;0;
08/01/2020;Vente;54000000;8;AV;4275;MIRABEAU;6000;NICE;6;88;;LS;172;;92;9500;;;;;;;;;1;2;Appartement;95;4;
08/01/2020;Vente;54000000;8;AV;4275;MIRABEAU;6000;NICE;6;88;;LS;172;;152;;;;;;;;;;1;3;D̩pendance;0;0;
09/01/2020;Vente;30500000;3;AV;5960;SAINT SYLVESTRE;6100;NICE;6;88;;ED;353;;38;7420;;;;;;;;;1;2;Appartement;74;4;
09/01/2020;Vente;30500000;1;AV;5960;SAINT SYLVESTRE;6100;NICE;6;88;;ED;353;;14;;;;;;;;;;1;3;D̩pendance;0;0;
13/01/2020;Vente;9500000;36;RUE;3535;LAMARTINE;6000;NICE;6;88;;LB;320;;27;3522;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;105;0;
13/01/2020;Vente;13000000;18;RUE;6235;SMOLETT;6300;NICE;6;88;;IX;249;;12;2638;;;;;;;;;1;2;Appartement;24;1;
16/01/2020;Vente;34500000;101;BD;4840;PASTEUR;6000;NICE;6;88;;LI;176;;;;;;;;;;;;0;1;Maison;161;6;198
16/01/2020;Vente en l'̩tat futur d'ach̬vement;4000000;3;ALL;4819;CHARLES PASQUA;6000;NICE;6;88;;LT;8;;44099;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente;22500000;27;AV;6140;SCUDERI;6100;NICE;6;88;;HK;122;;1018;4945;2019;;;;;;;;2;2;Appartement;49;2;
17/01/2020;Vente;22500000;27;AV;6140;SCUDERI;6100;NICE;6;88;;HK;122;;3030;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente en l'̩tat futur d'ach̬vement;4000000;3;ALL;4819;CHARLES PASQUA;6000;NICE;6;88;;LT;8;;44055;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;15800000;14;RUE;3975;MARCEAU;6000;NICE;6;88;;LS;194;;43;5900;;;;;;;;;1;2;Appartement;50;2;
23/01/2020;Vente;9500000;27;AV;760;BELLEVUE;6100;NICE;6;88;;LV;223;;1;;9;2949;;;;;;;2;2;Appartement;30;1;
15/01/2020;Vente;4000000;8;BD;2102;DUBOUCHAGE;6000;NICE;6;88;;LB;182;;29;;;;;;;;;;1;3;D̩pendance;0;0;
24/01/2020;Vente;14000000;28;BD;1265;DE CESSOLE;6100;NICE;6;88;;LV;171;;24;4185;;;;;;;;;1;2;Appartement;42;2;
24/01/2020;Vente;7000000;5;RUE;1275;CHABRIER;6300;NICE;6;88;;IW;80;;43;2001;;;;;;;;;1;2;Appartement;18;1;
14/01/2020;Vente;12500000;3;RUE;795;BERTOLA;6300;NICE;6;88;;IR;229;;92;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;12500000;60;BD;6752;VIRGILE BAREL;6300;NICE;6;88;;IR;229;;102;6660;63;;;;;;;;2;4;Local industriel. commercial ou assimil̩;73;0;
09/01/2020;Vente;21500000;6;MTE;1920;DESAMBROIS;6000;NICE;6;88;;LE;319;;21;;8;7135;;;;;;;2;2;Appartement;68;3;
27/01/2020;Vente;3200000;36;RUE;6235;SMOLETT;6300;NICE;6;88;;IX;196;;2;;;;;;;;;;1;3;D̩pendance;0;0;
27/01/2020;Vente;22500000;4;RUE;3518;JUSTIN MONTOLIVO;6000;NICE;6;88;;LI;307;;1269;;1421;10235;;;;;;;2;2;Appartement;102;5;
23/01/2020;Vente;19100000;5;AV;1915;DESAMBROIS;6000;NICE;6;88;;LB;168;;8;4830;;;;;;;;;1;2;Appartement;42;2;
27/01/2020;Vente;14500000;1;PL;3265;ILE DE BEAUTE;6300;NICE;6;88;;KO;143;;106;2040;;;;;;;;;1;2;Appartement;19;1;
10/01/2020;Vente;26208900;54;AV;5435;DE LA REPUBLIQUE;6300;NICE;6;88;;KO;17;;17;3431;28;;29;;;;;;3;2;Appartement;33;2;
14/01/2020;Vente;27600000;4;RUE;1985;DE DIJON;6000;NICE;6;88;;LS;256;;36;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;27600000;4;RUE;1985;DE DIJON;6000;NICE;6;88;;LS;256;;55;7452;;;;;;;;;1;2;Appartement;74;3;
23/01/2020;Vente;7700000;11;RUE;4115;MASSENET;6000;NICE;6;88;;KT;256;;34;1082;;;;;;;;;1;2;Appartement;11;1;
23/01/2020;Vente;31000000;3;RUE;2010;DU DOCTEUR BARETY;6000;NICE;6;88;;KT;189;;39;4220;75;;;;;;;;2;2;Appartement;42;2;
23/01/2020;Vente;31000000;3;RUE;2010;DU DOCTEUR BARETY;6000;NICE;6;88;;KT;189;;114;;;;;;;;;;1;3;D̩pendance;0;0;
13/01/2020;Vente;14900000;12;AV;140;D ALSACE;6000;NICE;6;88;;LE;76;;3;;31;3387;;;;;;;2;2;Appartement;38;2;
24/01/2020;Vente;20800000;27;RUE;3535;LAMARTINE;6000;NICE;6;88;;LB;299;;45;;;;;;;;;;1;2;Appartement;25;1;
23/01/2020;Vente;1450000;6;RUE;1646;DU COMTE VERT AMEDEE VI;6300;NICE;6;88;;HN;139;;547;;;;;;;;;;1;3;D̩pendance;0;0;
23/01/2020;Vente;1450000;12;RUE;1646;DU COMTE VERT AMEDEE VI;6300;NICE;6;88;;HN;139;;157;;;;;;;;;;1;3;D̩pendance;0;0;
08/01/2020;Vente;26500000;11;AV;545;BAQUIS;6000;NICE;6;88;;KY;116;;56;4772;;;;;;;;;1;2;Appartement;43;2;
09/01/2020;Vente;31460000;34;BD;6285;STALINGRAD;6300;NICE;6;88;;KM;11;;24;6835;;;;;;;;;1;2;Appartement;70;3;
10/01/2020;Vente;68110000;7;BD;4350;DU MONT BORON;6300;NICE;6;88;;KH;185;;110;7801;42;;;;;;;;2;2;Appartement;81;3;
10/01/2020;Vente;68110000;7;BD;4350;DU MONT BORON;6300;NICE;6;88;;KH;185;;11;;;;;;;;;;1;3;D̩pendance;0;0;
24/01/2020;Vente;15500000;16;BD;4685;PAPE JEAN 23;6300;NICE;6;88;;IR;429;;31;4201;;;;;;;;;1;2;Appartement;41;2;
17/01/2020;Vente;21100000;7;RUE;2635;FRANCOIS GUISOL;6300;NICE;6;88;;KO;82;;17;5075;;;;;;;;;1;2;Appartement;52;3;
17/01/2020;Vente;39500000;7;RUE;4115;MASSENET;6000;NICE;6;88;;KT;289;;68;5235;9;;;;;;;;2;2;Appartement;60;2;
31/01/2020;Vente;2040000;;;B087;LA LAUVETTE;6300;NICE;6;88;;HT;150;;;;;;;;;;;;0;;;;;1199
13/01/2020;Vente;16500000;6;RUE;555;BARBERIS;6300;NICE;6;88;;IX;44;;10;5803;23;;;;;;;;2;2;Appartement;59;3;
08/01/2020;Vente;10500000;5;RUE;3235;HEROLD;6000;NICE;6;88;;KY;291;;1;;44;2249;;;;;;;2;2;Appartement;23;1;
16/01/2020;Vente;13500000;2;RUE;1468;CLEMENT ADER;6100;NICE;6;88;;EB;90;;18;5075;37;;;;;;;;2;2;Appartement;52;3;
08/01/2020;Vente;12300000;31;AV;1075;CAP DE CROIX;6100;NICE;6;88;;HK;30;;1058;3004;1155;;;;;;;;2;2;Appartement;31;1;
17/01/2020;Vente;76700000;18;RUE;2505;FONCET;6000;NICE;6;88;;LC;346;;18;11478;20;11478;3;;;;;;3;2;Appartement;111;4;
16/01/2020;Vente;13500000;33;RUE;3615;DE LEPANTE;6000;NICE;6;88;;LB;29;;203;;241;;;;;;;;2;4;Local industriel. commercial ou assimil̩;59;0;
13/01/2020;Vente;15000000;3;RUE;3312;JACQUES OFFENBACH;6000;NICE;6;88;;LA;262;;8;;;;;;;;;;1;3;D̩pendance;0;0;
13/01/2020;Vente;15000000;3;RUE;3312;JACQUES OFFENBACH;6000;NICE;6;88;;LA;262;;24;2935;;;;;;;;;1;2;Appartement;33;1;
16/01/2020;Vente;105000000;2;RUE;3090;GUIGLIA;6000;NICE;6;88;;KY;287;;9;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;105000000;2;RUE;3090;GUIGLIA;6000;NICE;6;88;;KY;287;;9;;;;;;;;;;1;2;Appartement;163;5;
17/01/2020;Vente;3200000;50;COR;2680;FRERE MARC;6000;NICE;6;88;;LK;325;;4;;;;;;;;;;1;3;D̩pendance;0;0;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;22500000;;;;;;NICE;6;88;;HA;176;;22;;;;;;;;;;1;;;;;
17/01/2020;Vente en l'̩tat futur d'ach̬vement;22500000;;;;;;NICE;6;88;;HA;176;;34;;;;;;;;;;1;;;;;
27/01/2020;Vente;3700000;23;BD;2610;FRANCK PILATTE;6300;NICE;6;88;;KL;160;;1052;;;;;;;;;;1;3;D̩pendance;0;0;
27/01/2020;Vente;43000000;19;RUE;6620;VERDI;6000;NICE;6;88;;KY;254;;11;;18;8653;;;;;;;2;2;Appartement;90;4;
13/01/2020;Vente en l'̩tat futur d'ach̬vement;27400000;48;RUE;2060;DOCTEUR PIERRE RICHELMI;6300;NICE;6;88;;IY;26;;36;;;;;;;;;;1;;;;;
13/01/2020;Vente en l'̩tat futur d'ach̬vement;27400000;48;RUE;2060;DOCTEUR PIERRE RICHELMI;6300;NICE;6;88;;IY;26;;78;;;;;;;;;;1;;;;;
14/01/2020;Vente;24480000;23;RUE;4850;PASTORELLI;6000;NICE;6;88;;LC;91;;135;2547;;;;;;;;;1;2;Appartement;25;1;
14/01/2020;Vente;24480000;23;RUE;4850;PASTORELLI;6000;NICE;6;88;;LC;91;;47;;;;;;;;;;1;3;D̩pendance;0;0;
22/01/2020;Vente;1700000;17;RUE;2040;DU DOC FIGHIERA;6300;NICE;6;88;;IR;64;;5;;;;;;;;;;1;3;D̩pendance;0;0;
31/01/2020;Vente;15500000;28;BD;5490;RISSO;6300;NICE;6;88;;IX;17;;109;4663;;;;;;;;;1;2;Appartement;53;2;
30/01/2020;Vente;21000000;69;AV;1075;CAP DE CROIX;6100;NICE;6;88;;EW;159;;10;;44;4901;;;;;;;2;2;Appartement;57;2;
14/01/2020;Vente;22400000;27;RUE;555;BARBERIS;6300;NICE;6;88;;IX;89;;195;4002;;;;;;;;;1;2;Appartement;40;2;
14/01/2020;Vente;22400000;30;BD;2828;GENERAL LOUIS DELFINO;6300;NICE;6;88;;IX;89;;24;;;;;;;;;;1;3;D̩pendance;0;0;
13/01/2020;Vente;24000000;13;RUE;4225;MICHELET;6100;NICE;6;88;;LO;677;;119;5932;56;;;;;;;;2;2;Appartement;66;2;
13/01/2020;Vente;24000000;13;RUE;4225;MICHELET;6100;NICE;6;88;;LO;677;;14;;;;;;;;;;1;3;D̩pendance;0;0;
13/01/2020;Vente;21000000;3;RUE;2495;FODERE;6300;NICE;6;88;;KO;190;;17;2644;;;;;;;;;1;2;Appartement;35;2;
13/01/2020;Vente;21500000;3;RUE;2495;FODERE;6300;NICE;6;88;;KO;190;;14;2922;;;;;;;;;1;2;Appartement;34;2;
08/01/2020;Vente;79000000;94;AV;4340;DU MONT ALBAN;6300;NICE;6;88;;IV;304;;41;;59;12024;;;;;;;2;2;Appartement;114;4;
08/01/2020;Vente;79000000;94;AV;4340;DU MONT ALBAN;6300;NICE;6;88;;IV;304;;23;;;;;;;;;;1;3;D̩pendance;0;0;
10/01/2020;Vente;17000000;15;RUE;3080;GUBERNATIS;6000;NICE;6;88;;LC;79;;24;2837;;;;;;;;;1;2;Appartement;29;1;
23/01/2020;Vente;20000000;14;AV;2066;DOCTEUR ROBERT MORIEZ;6000;NICE;6;88;;LR;43;;45;;9;;;;;;;;2;2;Appartement;56;2;
30/01/2020;Vente en l'̩tat futur d'ach̬vement;22145000;;BD;5485;DE RIQUIER;6300;NICE;6;88;;IY;3;;10;;;;;;;;;;1;;;;;
29/01/2020;Vente;13800000;14;RUE;6245;DU SOLEIL;6100;NICE;6;88;;LN;634;;26;;32;3907;;;;;;;2;2;Appartement;37;1;
06/01/2020;Vente en l'̩tat futur d'ach̬vement;12522100;;RUE;355;ARMEE D ORIENT;6300;NICE;6;88;;IR;17;;4061;;;;;;;;;;1;;;;;
06/01/2020;Vente en l'̩tat futur d'ach̬vement;12363400;;RUE;355;ARMEE D ORIENT;6300;NICE;6;88;;IR;17;;4009;;;;;;;;;;1;;;;;
06/01/2020;Vente en l'̩tat futur d'ach̬vement;12855000;;RUE;355;ARMEE D ORIENT;6300;NICE;6;88;;IR;17;;4059;;;;;;;;;;1;;;;;
17/01/2020;Vente;11626000;65;AV;2870;GEORGE  5;6000;NICE;6;88;;LP;82;;12;3076;;;;;;;;;1;2;Appartement;22;1;
16/01/2020;Vente;8500000;28;RUE;5600;ROSSINI;6000;NICE;6;88;;KY;66;;10;2857;;;;;;;;;1;2;Appartement;25;1;
09/01/2020;Vente en l'̩tat futur d'ach̬vement;15283300;;RUE;355;ARMEE D ORIENT;6300;NICE;6;88;;IR;17;;4075;;;;;;;;;;1;;;;;
29/01/2020;Vente;61000000;14;BD;1120;CARABACEL;6000;NICE;6;88;;LE;271;;33;;;;;;;;;;1;3;D̩pendance;0;0;
29/01/2020;Vente;61000000;14;BD;1120;CARABACEL;6000;NICE;6;88;;LE;271;;71;;94;7070;;;;;;;2;2;Appartement;70;3;
16/01/2020;Vente;7600000;12;RUE;3466;JOSEPH ET XAVIER DE MAISTR;6100;NICE;6;88;;LO;273;;13;4809;2;;;;;;;;2;2;Appartement;33;2;
23/01/2020;Vente;12000000;37;RUE;6635;VERNIER;6000;NICE;6;88;;LT;217;;16;2120;;;;;;;;;1;2;Appartement;20;1;
23/01/2020;Vente;12000000;37;RUE;6635;VERNIER;6000;NICE;6;88;;LT;217;;17;3305;;;;;;;;;1;2;Appartement;16;1;
16/01/2020;Vente;4650000;38;RUE;2985;GOUNOD;6000;NICE;6;88;;LA;33;;139;1410;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;131000000;2;PARC;A401;SAINT EXUPERY;6100;NICE;6;88;;EV;28;;;;;;;;;;;;0;1;Maison;210;6;2373
28/01/2020;Vente;131000000;2;PARC;A401;SAINT EXUPERY;6100;NICE;6;88;;EV;28;;;;;;;;;;;;0;1;Maison;210;6;3025
28/01/2020;Vente;131000000;2;PARC;A401;SAINT EXUPERY;6100;NICE;6;88;;EV;28;;;;;;;;;;;;0;4;Local industriel. commercial ou assimil̩;9;0;3025
28/01/2020;Vente;131000000;2;PARC;A401;SAINT EXUPERY;6100;NICE;6;88;;EV;28;;;;;;;;;;;;0;1;Maison;210;6;697
28/01/2020;Vente;131000000;2;PARC;A401;SAINT EXUPERY;6100;NICE;6;88;;EV;28;;;;;;;;;;;;0;4;Local industriel. commercial ou assimil̩;9;0;2373
28/01/2020;Vente;131000000;2;PARC;A401;SAINT EXUPERY;6100;NICE;6;88;;EV;28;;;;;;;;;;;;0;4;Local industriel. commercial ou assimil̩;9;0;697
17/01/2020;Vente;105000000;26;AV;1716;CORNICHE AZUR GAIRAUT;6100;NICE;6;88;;EY;21;;;;;;;;;;;;0;3;D̩pendance;0;0;455
17/01/2020;Vente;105000000;26;AV;1716;CORNICHE AZUR GAIRAUT;6100;NICE;6;88;;EY;21;;;;;;;;;;;;0;3;D̩pendance;0;0;1310
17/01/2020;Vente;105000000;26;AV;1716;CORNICHE AZUR GAIRAUT;6100;NICE;6;88;;EY;21;;;;;;;;;;;;0;1;Maison;105;4;455
17/01/2020;Vente;105000000;26;AV;1716;CORNICHE AZUR GAIRAUT;6100;NICE;6;88;;EY;21;;;;;;;;;;;;0;1;Maison;105;4;1310
15/01/2020;Vente;50070000;16;AV;4015;MARECHAL FOCH;6000;NICE;6;88;;LB;130;;1;;22;16119;30;;;;;;3;2;Appartement;162;7;
23/01/2020;Vente;11000000;37;RUE;6635;VERNIER;6000;NICE;6;88;;LT;217;;19;3094;;;;;;;;;1;2;Appartement;33;2;
23/01/2020;Vente;24000000;6;RUE;5810;SAINT JEAN D ANGELY;6300;NICE;6;88;;IW;389;;35;;;;;;;;;;1;3;D̩pendance;0;0;
23/01/2020;Vente;24000000;19;CHE;6254;SORGENTINO;6300;NICE;6;88;;IW;389;;177;4437;;;;;;;;;1;2;Appartement;44;2;
13/01/2020;Vente;27200000;11;RUE;4790;DE PARIS;6000;NICE;6;88;;LB;89;;18;;30;5544;;;;;;;2;2;Appartement;55;2;
15/01/2020;Vente;32000000;8;AV;2880;G CLEMENCEAU;6000;NICE;6;88;;LA;195;;2;8086;;;;;;;;;1;2;Appartement;79;3;
30/01/2020;Vente;31200000;20;RUE;3640;DE LA LIBERTE;6000;NICE;6;88;;KT;144;;60;6001;;;;;;;;;1;2;Appartement;56;2;
21/01/2020;Vente;17000000;2;RUE;3518;JUSTIN MONTOLIVO;6000;NICE;6;88;;LI;307;;108;5434;298;;;;;;;;2;2;Appartement;53;2;
21/01/2020;Vente;17000000;2;RUE;3518;JUSTIN MONTOLIVO;6000;NICE;6;88;;LI;307;;571;;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;8500000;3;RUE;4805;PARMENTIER;6100;NICE;6;88;;LO;345;;113;;4;2504;;;;;;;2;2;Appartement;20;1;
15/01/2020;Vente en l'̩tat futur d'ach̬vement;27200000;80;AV;1805;CYRILLE BESSET;6100;NICE;6;88;;EB;13;;140;;;;;;;;;;1;;;;;
15/01/2020;Vente en l'̩tat futur d'ach̬vement;27200000;80;AV;1805;CYRILLE BESSET;6100;NICE;6;88;;EB;13;;121;;;;;;;;;;1;;;;;
10/01/2020;Vente;41400000;2;RUE;6275;SPITALIERI;6000;NICE;6;88;;LB;257;;122;7845;148;;;;;;;;2;2;Appartement;80;4;
16/01/2020;Vente;64000000;11;RUE;3810;MACCARANI;6000;NICE;6;88;;KT;322;;232;;344;8990;;;;;;;2;2;Appartement;89;3;
10/01/2020;Vente;76000000;36;BD;4350;DU MONT BORON;6300;NICE;6;88;;KI;84;;14;;;;;;;;;;1;3;D̩pendance;0;0;
10/01/2020;Vente;76000000;36;BD;4350;DU MONT BORON;6300;NICE;6;88;;KI;84;;33;;45;8220;;;;;;;2;2;Appartement;82;3;
03/01/2020;Vente;57000000;42;RUE;1000;DE LA BUFFA;6000;NICE;6;88;;KV;76;;11;10480;;;;;;;;;1;3;D̩pendance;0;0;
03/01/2020;Vente;57000000;42;RUE;1000;DE LA BUFFA;6000;NICE;6;88;;KV;76;;11;10480;;;;;;;;;1;2;Appartement;110;4;
03/01/2020;Vente;57000000;36;RUE;1000;DE LA BUFFA;6000;NICE;6;88;;KV;80;;43;;;;;;;;;;1;3;D̩pendance;0;0;
21/01/2020;Vente;14000000;15;BD;360;ARMEE DES ALPES;6300;NICE;6;88;;IW;114;;115;5462;;;;;;;;;1;2;Appartement;54;3;
10/01/2020;Vente;26300000;32;;2715;VIEUX CHE DE GAIRAUT;6100;NICE;6;88;;EZ;2;;5;;;;;;;;;;1;3;D̩pendance;0;0;
10/01/2020;Vente;26300000;32;;2715;VIEUX CHE DE GAIRAUT;6100;NICE;6;88;;EZ;2;;115;;132;;;;;;;;2;2;Appartement;64;2;
10/01/2020;Vente;20500000;26;RUE;6455;TRACHEL;6000;NICE;6;88;;LS;283;;130;7552;;;;;;;;;1;2;Appartement;78;3;
10/01/2020;Vente;20500000;26;RUE;6455;TRACHEL;6000;NICE;6;88;;LS;283;;96;;;;;;;;;;1;3;D̩pendance;0;0;
20/01/2020;Vente;19700000;3;RUE;2645;FRANCOIS 1ER;6000;NICE;6;88;;KT;144;;69;3766;;;;;;;;;1;2;Appartement;38;1;
13/01/2020;Vente;7000000;11;RUE;3535;LAMARTINE;6000;NICE;6;88;;LB;258;;1;3026;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;50;0;
03/01/2020;Vente;215000000;9009;CHE;5583;DE ROSEMONT;6100;NICE;6;88;;ER;182;;;;;;;;;;;;0;1;Maison;269;5;500
03/01/2020;Vente;215000000;9009;CHE;5583;DE ROSEMONT;6100;NICE;6;88;;ER;182;;;;;;;;;;;;0;1;Maison;269;5;2019
03/01/2020;Vente;215000000;9009;CHE;5583;DE ROSEMONT;6100;NICE;6;88;;ER;182;;;;;;;;;;;;0;3;D̩pendance;0;0;2019
03/01/2020;Vente;215000000;9009;CHE;5583;DE ROSEMONT;6100;NICE;6;88;;ER;182;;;;;;;;;;;;0;3;D̩pendance;0;0;500
13/01/2020;Vente;27000000;18;RUE;5315;PROVIDENCE;6300;NICE;6;88;;KP;169;;2;4551;;;;;;;;;1;2;Appartement;55;2;
14/01/2020;Vente;40000000;28;AV;1075;CAP DE CROIX;6100;NICE;6;88;;HE;25;;201;;208;7440;;;;;;;2;2;Appartement;75;3;
14/01/2020;Vente;40000000;28;AV;1075;CAP DE CROIX;6100;NICE;6;88;;HE;25;;208;7440;;;;;;;;;1;3;D̩pendance;0;0;
15/01/2020;Vente;27100000;39;BD;2970;GORBELLA;6100;NICE;6;88;;ED;453;;301;1076;;;;;;;;;1;3;D̩pendance;0;0;
15/01/2020;Vente;27100000;3;RUE;5078;PIERRE MELLAREDE;6100;NICE;6;88;;ED;453;;1704;7248;592;;;;;;;;2;2;Appartement;72;3;
10/01/2020;Vente;1350000;22;RUE;4315;MOLIERE;6100;NICE;6;88;;LO;316;;13;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;7900000;24;RUE;1598;COMBATT EN AFRIQUE DU NORD;6000;NICE;6;88;;LT;180;;105;4703;19;;;;;;;;2;2;Appartement;50;2;
14/01/2020;Vente;41382600;9;RUE;4020;DU MARECHAL JOFFRE;6000;NICE;6;88;;KT;20;;129;6425;;;;;;;;;1;2;Appartement;62;2;
17/01/2020;Vente;15500000;1;RUE;1025;CAIS DE PIERLAS;6300;NICE;6;88;;IX;282;;5;2302;;;;;;;;;1;2;Appartement;36;1;
13/01/2020;Vente;36500000;7;RUE;1825;DALPOZZO;6000;NICE;6;88;;KV;336;;30;;54;7220;;;;;;;2;2;Appartement;70;3;
14/01/2020;Vente;34000000;32;BD;2102;DUBOUCHAGE;6000;NICE;6;88;;LB;422;;13;6521;53;;;;;;;;2;2;Appartement;70;2;
07/01/2020;Vente;2500000;69;BD;2970;GORBELLA;6100;NICE;6;88;;ED;1;;215;;;;;;;;;;1;3;D̩pendance;0;0;
16/01/2020;Vente;14000000;15;AV;6520;VALDILETTA;6100;NICE;6;88;;EB;112;;202;11004;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;105;0;
20/01/2020;Vente;73436000;9743;CHE;53;DU COLLET;6950;FALICON;6;60;;AC;30;;;;;;;;;;;;0;3;D̩pendance;0;0;1800
20/01/2020;Vente;73436000;9743;CHE;53;DU COLLET;6950;FALICON;6;60;;AC;30;;;;;;;;;;;;0;3;D̩pendance;0;0;700
20/01/2020;Vente;73436000;9743;CHE;53;DU COLLET;6950;FALICON;6;60;;AC;30;;;;;;;;;;;;0;1;Maison;110;4;1800
20/01/2020;Vente;73436000;9743;CHE;53;DU COLLET;6950;FALICON;6;60;;AC;30;;;;;;;;;;;;0;1;Maison;110;4;700
20/01/2020;Vente;29000000;45;RUE;6635;VERNIER;6000;NICE;6;88;;LT;222;;19;8361;7;;;;;;;;2;2;Appartement;72;4;
23/01/2020;Vente;9400000;72;BD;2828;GENERAL LOUIS DELFINO;6300;NICE;6;88;;IY;54;;68;1932;;;;;;;;;1;2;Appartement;19;1;
14/01/2020;Vente;8800000;37;RUE;4850;PASTORELLI;6000;NICE;6;88;;LC;100;;19;3312;;;;;;;;;1;2;Appartement;33;2;
16/01/2020;Vente;2050000;23;QUAI;28;DE LA BANQUIERE;6730;SAINT-ANDRE DE LA ROCHE;6;114;;AI;118;;1219;;;;;;;;;;1;3;D̩pendance;0;0;
14/01/2020;Vente;17000000;11;BD;5915;ST ROCH;6300;NICE;6;88;;IR;59;;35;7583;8;;;;;;;;2;2;Appartement;72;3;
13/01/2020;Vente;18500000;5;BD;2970;GORBELLA;6100;NICE;6;88;;EB;49;;19;6083;;;;;;;;;1;2;Appartement;61;3;
14/01/2020;Vente en l'̩tat futur d'ach̬vement;27400000;44;BD;2970;GORBELLA;6100;NICE;6;88;;EC;466;;13024;;;;;;;;;;1;;;;;
14/01/2020;Vente en l'̩tat futur d'ach̬vement;27400000;44;BD;2970;GORBELLA;6100;NICE;6;88;;EC;466;;4124;;;;;;;;;;1;;;;;
17/01/2020;Vente;8000000;7;AV;5286;DU PRINTEMPS;6000;NICE;6;88;;LH;217;;10;2492;2;;;;;;;;2;2;Appartement;32;1;
17/01/2020;Vente;17300000;25;BD;1120;CARABACEL;6000;NICE;6;88;;LD;225;;16;3202;;;;;;;;;1;2;Appartement;34;2;
06/01/2020;Vente en l'̩tat futur d'ach̬vement;24200000;62;AV;1905;DENIS SEMERIA;6300;NICE;6;88;;IR;503;;95;;;;;;;;;;1;;;;;
06/01/2020;Vente en l'̩tat futur d'ach̬vement;24200000;62;AV;1905;DENIS SEMERIA;6300;NICE;6;88;;IR;503;;14;;;;;;;;;;1;;;;;
16/01/2020;Vente;19500000;4;RUE;2638;FRANCOIS PELLOS;6000;NICE;6;88;;LS;49;;112;6370;98;;;;;;;;2;2;Appartement;60;4;
15/01/2020;Vente;7200000;99;BD;340;DE L ARIANE;6300;NICE;6;88;;HW;30;;365;;536;4442;;;;;;;2;4;Local industriel. commercial ou assimil̩;50;0;
15/01/2020;Vente;7200000;99;BD;340;DE L ARIANE;6300;NICE;6;88;;HW;30;;520;;;;;;;;;;1;3;D̩pendance;0;0;
20/01/2020;Vente;32000000;44;RUE;5600;ROSSINI;6000;NICE;6;88;;KY;27;;114;;26;10003;;;;;;;2;2;Appartement;61;2;
31/01/2020;Vente;15800000;46;BD;3360;JEAN JAURES;6300;NICE;6;88;;KR;4;;10;1637;;;;;;;;;1;2;Appartement;17;1;
